handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,14.7,true,,,InStock,0.6,,,,SINTETIC MARMURĂ,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,10.5,true,,,InStock,0.6,,,,MAGNEZIT GRANIT,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,217.0,true,,,InStock,0.6,,,,PERIE DIAMANTATĂ,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,106.0,true,,,InStock,0.6,,,,PERIE ANTICARE,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,PERIE OȚEL/INOX,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,GRANIT SUPERLUX,,,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,15.0,true,,,InStock,0.6,,,,MAGNEZIT GRANIT,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,11.3,true,,,InStock,0.6,,,,MAGNEZIT MARMURĂ,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,PERIE DIAMANTATĂ,,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,11.3,true,,,InStock,0.6,,,,MAGNEZIT MARMURĂ,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,106.0,true,,,InStock,0.6,,,,PERIE ANTICARE,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,MARMURĂ 5 EXTRA,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,MAGNEZIT MARMURĂ,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,PERIE OȚEL/INOX,,,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,15.0,true,,,InStock,0.6,,,,MAGNEZIT GRANIT,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,DIAMANTAT,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,SINTETIC MARMURĂ,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,58.0,true,,,InStock,0.6,,,,GRANIT SUPERLUX,,,STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,217.0,true,,,InStock,0.6,,,,PERIE DIAMANTATĂ,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,106.0,true,,,InStock,0.6,,,,PERIE ANTICARE,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,MAGNEZIT GRANIT,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,14.7,true,,,InStock,0.6,,,,SINTETIC MARMURĂ,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,PERIE DIAMANTATĂ,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,217.0,true,,,InStock,0.6,,,,PERIE DIAMANTATĂ,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,DIAMANTAT,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,MAGNEZIT MARMURĂ,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,GRANIT SUPERLUX,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,PERIE OȚEL/INOX,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,11.3,true,,,InStock,0.6,,,,MAGNEZIT MARMURĂ,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,DIAMANTAT,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,PERIE ANTICARE,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,714.0,true,,,InStock,0.6,,,,DIAMANTAT,,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,11.3,true,,,InStock,0.6,,,,MAGNEZIT MARMURĂ,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,PERIE DIAMANTATĂ,,,STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,DIAMANTAT,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,14.7,true,,,InStock,0.6,,,,SINTETIC MARMURĂ,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,26.0,true,,,InStock,0.6,,,,SINTETIC MARMURĂ,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,11.3,true,,,InStock,0.6,,,,MAGNEZIT MARMURĂ,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,MARMURĂ 5 EXTRA,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,12.5,true,,,InStock,0.6,,,,MAGNEZIT GRANIT,,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,MAGNEZIT GRANIT,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,714.0,true,,,InStock,0.6,,,,DIAMANTAT,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,714.0,true,,,InStock,0.6,,,,DIAMANTAT,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,MARMURĂ 5 EXTRA,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,MAGNEZIT MARMURĂ,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,DIAMANTAT,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,DIAMANTAT,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,DIAMANTAT,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,PERIE OȚEL/INOX,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,MARMURĂ 5 EXTRA,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,714.0,true,,,InStock,0.6,,,,DIAMANTAT,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,GRANIT SUPERLUX,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,GRANIT SUPERLUX,,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,714.0,true,,,InStock,0.6,,,,DIAMANTAT,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,PERIE ANTICARE,,,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,MARMURĂ 5 EXTRA,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,MARMURĂ 5 EXTRA,,,STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,PERIE ANTICARE,,,STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,106.0,true,,,InStock,0.6,,,,PERIE ANTICARE,,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,PERIE OȚEL/INOX,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,24.5,true,,,InStock,0.6,,,,SINTETIC MARMURĂ,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,GRANIT SUPERLUX,,,3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,MAGNEZIT MARMURĂ,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,17.0,true,,,InStock,0.6,,,,MAGNEZIT GRANIT,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,DIAMANTAT,,,3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,DIAMANTAT,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,MAGNEZIT MARMURĂ,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,GRANIT SUPERLUX,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,DIAMANTAT,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,MARMURĂ 5 EXTRA,,,3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,MARMURĂ 5 EXTRA,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,10.5,true,,,InStock,0.6,,,,MAGNEZIT GRANIT,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,DIAMANTAT,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,GRANIT SUPERLUX,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,GRANIT SUPERLUX,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,14.7,true,,,InStock,0.6,,,,MAGNEZIT MARMURĂ,,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,SINTETIC MARMURĂ,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,PERIE ANTICARE,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,MAGNEZIT MARMURĂ,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,MARMURĂ 5 EXTRA,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,MARMURĂ 5 EXTRA,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,PERIE ANTICARE,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_779aa304-66e9-7edc-03af-026f99779fff,Variant,,,,,,,,,false,,,InStock,,,,,PERIE OȚEL/INOX,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Product,FREZE DIAMANTATE,<p>FREZE DIAMANTATE PENTRU PROFILAT</p>,db3b5a_31b8dc6381b04df29b427ced0a380dd0~mv2.jpg;db3b5a_26bed4e6edf849a29a22b80136262e5d~mv2.png;db3b5a_d6dc951735364108a49c7a6d4c0c0435~mv2.jpg;db3b5a_581905624cfe4385b9f16b0ea9785f8a~mv2.jpg;db3b5a_8b6a88a352054767941fa7f9e1a1ab7e~mv2.jpg;db3b5a_cadd06d70fca4cb59daf9209831d9e67~mv2.jpg,ȘLEFUIRE PIATRĂ,,,0.0,,true,PERCENT,0.0,InStock,,,TIP FREZĂ,DROP_DOWN,TALER;TURBO PIATRĂ (CARACATIȚĂ);TURBO BETON/MOZAIC (CARACATIȚĂ);BASTON MARMURĂ;SEMIBASTON MARMURĂ;UNGHI 45 MARMURĂ;SEMIBASTON GRANIT;DEGET (FINGERBIT),DIAMETRU,DROP_DOWN,100;125;180 M14;STANDARD,SPECIALIZARE,DROP_DOWN,R10;R15;R20;UNGHI 45;V20;V30;STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,327.0,true,,,InStock,0.55,,,,TALER,,,100,,,STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,TURBO PIATRĂ (CARACATIȚĂ),,,STANDARD,,,R10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,DEGET (FINGERBIT),,,125,,,V20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,SEMIBASTON MARMURĂ,,,125,,,UNGHI 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,UNGHI 45 MARMURĂ,,,STANDARD,,,R10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,TALER,,,180 M14,,,V20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,BASTON MARMURĂ,,,100,,,STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,TURBO PIATRĂ (CARACATIȚĂ),,,125,,,UNGHI 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,DEGET (FINGERBIT),,,125,,,STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,UNGHI 45 MARMURĂ,,,180 M14,,,R10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,SEMIBASTON MARMURĂ,,,125,,,R10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,TURBO PIATRĂ (CARACATIȚĂ),,,100,,,R15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,TALER,,,STANDARD,,,V20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,SEMIBASTON GRANIT,,,180 M14,,,STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,DEGET (FINGERBIT),,,100,,,UNGHI 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,DEGET (FINGERBIT),,,125,,,UNGHI 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,UNGHI 45 MARMURĂ,,,125,,,UNGHI 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,DEGET (FINGERBIT),,,180 M14,,,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,DEGET (FINGERBIT),,,STANDARD,,,UNGHI 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,875.0,true,,,InStock,1.0,,,,SEMIBASTON MARMURĂ,,,STANDARD,,,R15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,UNGHI 45 MARMURĂ,,,125,,,V20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,SEMIBASTON GRANIT,,,180 M14,,,R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,TURBO BETON/MOZAIC (CARACATIȚĂ),,,STANDARD,,,V20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,TALER,,,125,,,UNGHI 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,UNGHI 45 MARMURĂ,,,125,,,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,BASTON MARMURĂ,,,125,,,V20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,UNGHI 45 MARMURĂ,,,100,,,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,DEGET (FINGERBIT),,,125,,,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,SEMIBASTON GRANIT,,,180 M14,,,R10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,BASTON MARMURĂ,,,100,,,UNGHI 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,SEMIBASTON MARMURĂ,,,125,,,V20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,BASTON MARMURĂ,,,180 M14,,,V20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,UNGHI 45 MARMURĂ,,,100,,,STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,TURBO PIATRĂ (CARACATIȚĂ),,,STANDARD,,,R15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,SEMIBASTON GRANIT,,,100,,,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,SEMIBASTON MARMURĂ,,,STANDARD,,,UNGHI 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,DEGET (FINGERBIT),,,125,,,R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,SEMIBASTON GRANIT,,,125,,,R10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,398.0,true,,,InStock,0.75,,,,TURBO PIATRĂ (CARACATIȚĂ),,,125,,,STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,SEMIBASTON MARMURĂ,,,180 M14,,,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,SEMIBASTON MARMURĂ,,,180 M14,,,STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,TALER,,,100,,,UNGHI 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59df8e73-83e2-da98-45cb-7b395dd9f54b,Variant,,,,,,,,,false,,,InStock,,,,,TURBO PIATRĂ (CARACATIȚĂ),,,100,,,V30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
